//스킬스크립트				스킬레벨	상수값	스킬단계	상수값	무기 애니 사용 시. 무기제한 설정														스킬속성표기									스킬타입		0 플레이어	1 버서커					타겟지정대상	스킬사용제한대상						범위형태		추적범위				어빌리티 적용		어빌리티1옵션1	어빌리티1옵션2	타입설정 or 수치입력			100000 	30000 		어빌리티 적용		공격타입		타입설정 or 수치입력						어빌리티 적용		공격타입		타입설정 or 수치입력						어빌리티 적용		공격타입		타입설정 or 수치입력						어빌리티 적용		공격타입		타입설정 or 수치입력						
//			10Lv기준 계열당	1레벨	1	1행	1	-1	동일한 애니를 사용 할 경우													409	스타일										1 몬스터	2 드래곤나이트					1 : 적	1. PC						1	타겟 1					1 : 적단수		0. 전체		1. 수치			110000 	33000 		1 : 적단수		0. 전체		1. 수치						1 : 적단수		0. 전체		1. 수치						1 : 적단수		0. 전체		1. 수치						1 : 적단수		0. 전체		1. 수치						
//			100% 5초그로기 1개	2레벨	1.1	2행	1	0	없음													11236	근거리물리										2 일반 NPC	3 섀도우					2 : 아군	2. PC와 보스 이상						2	전방 120					2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율			120000 	36000 		2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율						2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율						2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율						2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율						
//			60% 3초그로기 2개	3레벨	1.2	3행	1	1	버서커 양손도끼													11237	원거리물리										3 소환체	4 발키리					3 : 자신	3. PC와 중보스 이상						3	전방 160					3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율			130000 	39000 		3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율						3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율						3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율						3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율						
//				4레벨	1.3	4행	1	2	버서커 양손검													11238	보조기능										4 용병	5 매지션					4 : 범위	4. 보스급 이상 몬스터						4	주변 360					4 : 지정지점범위내아군		3. 물		4. 상대 방어력			140000 	42000 		4 : 지정지점범위내아군		3. 물		4. 상대 방어력						4 : 지정지점범위내아군		3. 물		4. 상대 방어력						4 : 지정지점범위내아군		3. 물		4. 상대 방어력						4 : 지정지점범위내아군		3. 물		4. 상대 방어력						
//				5레벨	1.4	5행	1.1	3	드래곤나이트 한손검													11239	강화										5 액션	6 미스틱					5 : 시체(파티원)	5. 중보스 이상 몬스터						5	관통(본인과 타켓 사이 안의 PC/NPC)					5 : 자기 중심 범위내 적군		4. 불					150000 	45000 		5 : 자기 중심 범위내 적군		4. 불								5 : 자기 중심 범위내 적군		4. 불								5 : 자기 중심 범위내 적군		4. 불								5 : 자기 중심 범위내 적군		4. 불								
//				6레벨	1.5	6행	1.2	4	드래곤나이트 창													11240	약화										6 이모티콘	7 헬로이드					6 : (이동가능) 적							6	지정지점범위내적군					6 : 자기 중심 범위내 아군		5. 바람					160000 	48000 		6 : 자기 중심 범위내 아군		5. 바람			수치/비율값 입력					6 : 자기 중심 범위내 아군		5. 바람								6 : 자기 중심 범위내 아군		5. 바람								6 : 자기 중심 범위내 아군		5. 바람								
//	400000	80	461	7레벨	1.6	7행	1.4	5	섀도우대거													11241	회복										7 토템	8 위치블레이드					7 : (이동가능) 아군							7	지정지점범위내아군		1.5			7 : 자기자신		6. 대지					190000 	57000 		7 : 자기자신		6. 대지								7 : 자기자신		6. 대지								7 : 자기자신		6. 대지								7 : 자기자신		6. 대지								
//	400000	88	760.65	8레벨	1.9	-	0	6	섀도우채찍													11242	변신											11 버서커_체인지업					8 : (이동가능) 자신										461	692 		8 : 필드적용		7. 암흑					240000 	72000 		8 : 필드적용		7. 암흑								8 : 필드적용		7. 암흑								8 : 필드적용		7. 암흑								8 : 필드적용		7. 암흑								
//	400000	96	829.8	9레벨	2.4	-	0	7	발키리 한손석궁													11243	소환											12 드래곤_체인지업					9 : 타겟없음(소환)								스킬범위		507 	761 		9 : 시체(부활용이며 파티원만 적용)		8. 신성					300000 	90000 		9 : 시체(부활용이며 파티원만 적용)		8. 신성								9 : 시체(부활용이며 파티원만 적용)		8. 신성								9 : 시체(부활용이며 파티원만 적용)		8. 신성								9 : 시체(부활용이며 파티원만 적용)		8. 신성								
//	400000	104	898.95	10레벨	3	-	0	8	발키리 웨폰													11244	부활											13 섀도우_체인지업					10 : 적단수(PC만 적용)										553 	830 		10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격			버프1	버프2	버프1	버프2		10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격								10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격								10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격								10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격								
//	400000	112	968.1					9	시미터(사용안함)													11245	마법											14 발키리_체인지업					11: 시체(적군)										599 	899 		11 : 변신		10. 모든 마법 공격			50 	150 	16 	50		11 : 변신		10. 모든 마법 공격								11 : 변신		10. 모든 마법 공격								11 : 변신		10. 모든 마법 공격								11 : 변신		10. 모든 마법 공격								
//	400000	120	1037.25					10	엘리맨탈 지팡이																									15 매지션_체인지업					12: 시체범위(적군)										645 	968 		12 :시체(부활용이며. 자신과 파티원만 적용)					55 	165 	18 	60		12 :시체(부활용이며. 자신과 파티원만 적용)										12 :시체(부활용이며. 자신과 파티원만 적용)										12 :시체(부활용이며. 자신과 파티원만 적용)										12 :시체(부활용이며. 자신과 파티원만 적용)										
//	400000	128	1106.4					11	엘리맨탈 완드																									17 드래곤(변신1차)_체인지업					13: 적단수(적용은 자기자신.석션용)										692 	1037 		13 : 소환수		13. 스킬연결			60 	180 	19 	70		13 : 소환수										13 : 소환수										13 : 소환수										13 : 소환수										
//	400000	152	1313.85					12	낚시대																									18 드래곤(변신2차)_체인지업					14: 자기위치 소환										738 	1106 		14 : 시체(PC를 제외한 몬스터)					65 	195 	21 	80		14 : 시체(PC를 제외한 몬스터)										14 : 시체(PC를 제외한 몬스터)										14 : 시체(PC를 제외한 몬스터)										14 : 시체(PC를 제외한 몬스터)										
//	400000	192	1659.6					13	주먹																									50 생명의정령															876 	1314 		15: 자기 중심 범위내 다수(시체)			옵션1이 1. 근거리 물리일 경우 아래와  같이 적용하며 그외에는 사용하지 않는다.		70 	210 	22 	90		15: 자기 중심 범위내 다수(시체)										15: 자기 중심 범위내 다수(시체)										15: 자기 중심 범위내 다수(시체)										15: 자기 중심 범위내 다수(시체)										
//	400000	240	2074.5					14	건틀렛																									51 워배틀러															1106 	1660 		16: 자기 중심 범위내 단수(시체)			1. 관통		75 	225 	24 	100		16: 자기 중심 범위내 단수(시체)										16: 자기 중심 범위내 단수(시체)										16: 자기 중심 범위내 단수(시체)										16: 자기 중심 범위내 단수(시체)										
//								15	에테르사이드																									52 디스트로이어															1383 	2075 					2. 타격		80 	240 	26 	110																																										
//								16	에테르블래스터																									100 드래곤(변신1차)																					3. 베기		95 	285 	30 	140																																										
//								17	아크블레이드																									101 드래곤(변신2차)																							120 	360 	38 	190																																										
//																																		102 드래곤나이트&드래곤(변신1차)																																																																				
//파라메타 업데이트 버전 정보																																814		103 드래곤나이트&드래곤(변신2차)																							150 	450 	50 	250																																										
//	스킬ID	스킬종류ID	스킬이름	네임코드	스킬설명코드	아이콘코드	스킬이팩트	무기제한1	애니메이션코드 1	무기제한2	애니메이션코드 2	무기제한3	애니메이션코드 3	무기제한4	애니메이션코드 4	애니동기화	캐스팅코드	발사체코드	발사체라이프	필드이펙트	효과이펙트	스킬속성표기	요구레벨	스킬레벨	최고레벨	오버가능레벨	오버스탯1종류	오버스탯1요구치/스킬요구스탯	오버스탯2종류	오버스탯2요구치/스킬요구스탯	스킬타입	에테르탄환사용타입	스킬사용자타입	클래스제한	상위스킬트리제한코드	요구숙련도1	요구숙련도2	요구스킬포인트	타겟지정대상	스킬사용제한대상	HP소모	MP소모	스킬캐스팅타임	쿨타임	스킬사거리	범위형태	스킬범위	추적범위	최대적용마리수	자동공격	어빌리티ID1	어빌리티1적용범위타입	어빌리티1성공확율	어빌리티1옵션1	어빌리티1옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID2	어빌리티2적용범위타입	어빌리티2성공확율	어빌리티2옵션1	어빌리티2옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID3	어빌리티3적용범위타입	어빌리티3성공확율	어빌리티3옵션1	어빌리티3옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID4	어빌리티4적용범위타입	어빌리티4성공확율	어빌리티4옵션1	어빌리티4옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID5	어빌리티5적용범위타입	어빌리티5성공확율	어빌리티5옵션1	어빌리티5옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	스킬 획득	
	SkillCode	SkillClassCode	SkillName	SkillNcode	SkillDescCode	SkillIconCode	SkillEffectName	WeaponDefine1	AnimationCode1	WeaponDefine2	AnimationCode2	WeaponDefine3	AnimationCode3	WeaponDefine4	AnimationCode4	CSSyncDelay	CastAniCode	FlyingObjectCode	FlyingLifeTime	FieldEffect	Effect	SkillAttribute	RequireLV	SkillLV	MaxLV	OverLV	OverStat1Class	OverStat1	OverStat2Class	OverStat2	SkillType	EtherBulletInfo	SkillUserType	ClassDefine	SkillStatType	RequireSkillStat1	RequireSkillStat2	RequireSkillPoint	Target	ForbiddenTarget	HPSpend	MPSpend	SkillCasting	CoolTime	SkillRange	AttRangeform	SkillArea	ChaseRange	MaxTargetNo	AutoAttack	AbilityID1	Ability1RangeType	Ability1SuccessRate	Ability1Option1	Ability1Option2	Ability1Parameter1	Ability1Parameter2	Ability1Parameter3	Ability1Parameter4	Ability1Parameter5	AbilityID2	Ability2RangeType	Ability2SuccessRate	Ability2Option1	Ability2Option2	Ability2Parameter1	Ability2Parameter2	Ability2Parameter3	Ability2Parameter4	Ability2Parameter5	AbilityID3	Ability3RangeType	Ability3SuccessRate	Ability3Option1	Ability3Option2	Ability3Parameter1	Ability3Parameter2	Ability3Parameter3	Ability3Parameter4	Ability3Parameter5	AbilityID4	Ability4RangeType	Ability4SuccessRate	Ability4Option1	Ability4Option2	Ability4Parameter1	Ability4Parameter2	Ability4Parameter3	Ability4Parameter4	Ability4Parameter5	AbilityID5	Ability5RangeType	Ability5SuccessRate	Ability5Option1	Ability5Option2	Ability5Parameter1	Ability5Parameter2	Ability5Parameter3	Ability5Parameter4	Ability5Parameter5	SkillAcquire	FieldEnd
	13090	854	하이드_10레벨	25075	655	36866	K675	13	S508	5	S720	6	S508	0	NULL	0	NULL	0	0	NULL	0	11238	0	10	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	101 	0	70000	0	1 	0	0	0	0	309	7	1000	0 	0	2 	-100 	20000 	0	302	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13201	860	다크더스트_1레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	1	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	29 	0	30000	0	4 	40	0	10	0	101	5	150 	0 	0	0 	0 	2000	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13202	860	다크더스트_2레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	2	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	31 	0	30000	0	4 	44	0	10	0	101	5	165 	0 	0	0 	0 	2200	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13203	860	다크더스트_3레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	3	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	34 	0	30000	0	4 	48	0	10	0	101	5	180 	0 	0	0 	0 	2400	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13204	860	다크더스트_4레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	4	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	36 	0	30000	0	4 	52	0	10	0	101	5	195 	0 	0	0 	0 	2600	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13205	860	다크더스트_5레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	5	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	38 	0	30000	0	4 	56	0	10	0	101	5	210 	0 	0	0 	0 	2800	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13206	860	다크더스트_6레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	6	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	41 	0	30000	0	4 	60	0	10	0	101	5	225 	0 	0	0 	0 	3000	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13207	860	다크더스트_7레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	7	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	43 	0	30000	0	4 	64	0	10	0	101	5	240 	0 	0	0 	0 	3200	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13208	860	다크더스트_8레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	8	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	46 	0	30000	0	4 	76	0	10	0	101	5	285 	0 	0	0 	0 	3800	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13209	860	다크더스트_9레벨	25081	661	36872	NULL	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	9	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	48 	0	30000	0	4 	96	0	10	0	101	5	360 	0 	0	0 	0 	4800	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13210	860	다크더스트_10레벨	25081	661	36872	K675	13	S515	5	S715	6	S515	0	NULL	0	NULL	0	697	NULL	0	11245	0	10	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	50 	0	30000	0	4 	120	0	10	0	101	5	450 	0 	0	0 	0 	6000	0	2	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13101	855	데스블로우_1레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	1	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	63 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	350 	0	0	0	1	1	1000	9	0	275 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13102	855	데스블로우_2레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	2	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	66 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	385 	0	0	0	1	1	1000	9	0	303 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13103	855	데스블로우_3레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	3	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	69 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	420 	0	0	0	1	1	1000	9	0	330 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13104	855	데스블로우_4레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	4	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	72 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	455 	0	0	0	1	1	1000	9	0	358 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13105	855	데스블로우_5레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	5	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	75 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	490 	0	0	0	1	1	1000	9	0	385 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13106	855	데스블로우_6레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	6	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	78 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	525 	0	0	0	1	1	1000	9	0	413 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13107	855	데스블로우_7레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	7	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	81 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	560 	0	0	0	1	1	1000	9	0	440 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13108	855	데스블로우_8레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	8	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	84 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	665 	0	0	0	1	1	1000	9	0	523 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13109	855	데스블로우_9레벨	25076	656	36867	NULL	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	9	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	86 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	840 	0	0	0	1	1	1000	9	0	660 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13110	855	데스블로우_10레벨	25076	656	36867	K675	5	S509	6	S524	0	NULL	0	NULL	0	NULL	0	300	NULL	0	11236	0	10	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	89 	0	10000	25	1 	0	0	0	0	210	1	1000	302 	0	0	1050 	0	0	0	1	1	1000	9	0	825 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13061	853	다크스턴_1레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	1	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	56 	0	12000	140 	4 	50	0	5	0	100	3	200 	0 	0	0 	0 	3000	0	148	210	3	1000	302	0	0 	350	0	0	0	1	3	1000	9	2	311 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13062	853	다크스턴_2레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	2	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	59 	0	12000	140 	4 	50	0	5	0	100	3	220 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	385	0	0	0	1	3	1000	9	2	342 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13063	853	다크스턴_3레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	3	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	61 	0	12000	140 	4 	50	0	5	0	100	3	240 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	420	0	0	0	1	3	1000	9	2	373 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13064	853	다크스턴_4레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	4	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	64 	0	12000	140 	4 	50	0	5	0	100	3	260 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	455	0	0	0	1	3	1000	9	2	404 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13065	853	다크스턴_5레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	5	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	67 	0	12000	140 	4 	50	0	5	0	100	3	280 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	490	0	0	0	1	3	1000	9	2	435 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13066	853	다크스턴_6레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	6	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	69 	0	12000	140 	4 	50	0	5	0	100	3	300 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	525	0	0	0	1	3	1000	9	2	467 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13067	853	다크스턴_7레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	7	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	72 	0	12000	140 	4 	50	0	5	0	100	3	320 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	560	0	0	0	1	3	1000	9	2	498 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13068	853	다크스턴_8레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	8	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	74 	0	12000	140 	4 	50	0	5	0	100	3	380 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	665	0	0	0	1	3	1000	9	2	591 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13069	853	다크스턴_9레벨	25074	654	36865	NULL	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	9	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	77 	0	12000	140 	4 	50	0	5	0	100	3	480 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	840	0	0	0	1	3	1000	9	2	746 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13070	853	다크스턴_10레벨	25074	654	36865	K675	13	S505	5	S705	6	S505	0	NULL	0	NULL	0	327	NULL	0	11245	0	10	10	10	0	0	0	0	2	1	0	3	0	0 	0 	1	1	0	0	79 	0	12000	140 	4 	50	0	5	0	100	3	600 	0 	0	0 	0 	3000 	0	148	210	3	1000	302	0	0 	1050	0	0	0	1	3	1000	9	2	933 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13441	867	다크트레이스_1레벨	25088	668	35721	NULL	13	S430	5	S630	6	S430	0	NULL	0	S608	0	643	NULL	0	11239	0	1	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	150 	0	200000	0 	4	100	0	10	0	19	6	1000	0 	0 	1 	3 	400000 	0	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13442	867	다크트레이스_2레벨	25088	668	35721	NULL	13	S430	5	S630	6	S430	0	NULL	0	S608	0	643	NULL	0	11239	0	2	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	156 	0	200000	0 	4	100	0	10	0	19	6	1000	0 	0 	1 	4 	440000 	0	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13443	867	다크트레이스_3레벨	25088	668	35721	NULL	13	S430	5	S630	6	S430	0	NULL	0	S608	0	643	NULL	0	11239	0	3	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	161 	0	200000	0 	4	100	0	10	0	19	6	1000	0 	0 	1 	4 	480000 	0	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	13444	867	다크트레이스_4레벨	25088	668	35721	NULL	13	S430	5	S630	6	S430	0	NULL	0	S608	0	643	NULL	0	11239	0	4	10	10	0	0	0	0	2	0	0	3	0	0 	0 	1	3	0	0	167 	0	200000	0 	4	100	0	10	0	19	6	1000	0 	0 	1 	4 	520000 	0	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
