	//Version	0.0.0.5	1103	1103	1103	1103	1102				0.8.1.9																0.8.1.9	1103	1103	1103	1103																																													1302	1302	1302	1302																											0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4												0.9.0.4	0.9.0.4	0.9.0.4	0.9.0.2	0.8.1.9				815	815	815	815	1204	1304	1404						0.9.0.4	0.9.0.4	0.9.0.4																																																												
	//2.2	//basicinfo																	ownerinfo			AcquireCondition																																								AcquireAction								CompleteCondition																																																																		AcceptAction	CompleteAction	RewardInfo								TextInfo																																																																			
	332	#6오염의증거수집2	0	0	0	0	0	0	400436	4	1	0	0	2	201	0	400756	0	63809	63809	20004	1	1	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40313	0	0	0	0	1	0	0	0	0	0	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20034	2131	2131	2131	2131	2131	2143	2143	2143	2143	152	0	0	154	40034	0	0	0																																																												
	333	#7오염의증거_npc수정	0	0	0	0	0	0	400437	5	1	0	0	2	201	0	400756	0	63809	63771	20004	1	1	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40314	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40314	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20035	2132	2132	2132	2132	2132	2144	2144	2144	2144	155	0	0	157	40035	0	0	0																																																												
	334	#8불길한소문의추적_npc수정	0	0	0	0	0	0	400438	6	1	0	0	2	201	0	400756	0	63771	28265	20004	1	1	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20036	2133	2133	2133	2133	2133	2145	2145	2145	2145	158	0	0	160	40036	0	0	0																																																												
	2736	아이만의조사1	0	0	0	0	0	1	402170	7	1	0	0	0	0	0	400756	0	28265	28265	20004	1	5	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	2134	2134	2134	2134	2134	4635	4635	4635	4635	8422	8423	0	8424	41868	0	0	0																																																												
	2737	아이만의조사2	0	0	0	0	0	1	402171	8	1	0	0	0	0	0	400756	0	28265	28265	20004	1	5	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2736	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4636	4636	4636	4636	4636	4636	4636	4636	4636	8425	8426	0	8427	41869	0	0	0																																																												
	2738	아이만의조사3	0	0	0	0	0	1	402172	9	1	0	0	0	0	0	400756	0	28265	28265	20004	1	5	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2736	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4637	4637	4637	4637	4637	4637	4637	4637	4637	8428	8429	0	8430	41870	0	0	0																																																												
	2739	순찰대원자이트	0	0	0	0	0	1	402173	9	1	0	0	2	201	0	400756	0	28265	28266	20004	1	5	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2738	2737	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4638	4638	4638	4638	4638	4638	4638	4638	4638	8431	8432	0	8433	41871	0	0	0																																																												
	2740	자이트의조사1	0	0	0	0	0	1	402174	10	1	0	0	0	0	0	400756	0	28266	28266	20004	1	5	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2739	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4639	4639	4639	4639	4639	4639	4639	4639	4639	8434	8435	0	8436	41872	0	0	0																																																												
	2741	자이트의조사2	0	0	0	0	0	1	402175	10	1	0	0	0	0	0	400756	0	28266	28266	20004	1	5	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2739	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4640	4640	4640	4640	4640	4640	4640	4640	4640	8437	8438	0	8439	41873	0	0	0																																																												
	2742	자이트의조사3	0	0	0	0	0	1	402176	11	1	0	0	0	0	0	400756	0	28266	63821	20004	1	5	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2741	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4641	4641	4641	4641	4641	4641	4641	4641	4641	8440	8441	0	8442	41874	0	0	0																																																												
	2743	숲의입구	0	0	0	0	0	1	402177	11	1	0	0	0	0	0	400756	0	63821	65112	20001	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2742	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4642	4642	4642	4642	4642	4642	4642	4642	4642	8443	8444	0	8445	41875	0	0	0																																																												
	2744	사로잡은야수정찰병	0	0	0	0	0	1	402178	11	1	0	0	0	0	0	400756	0	65112	28270	20001	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2743	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41427	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4643	4643	4643	4643	4643	4643	4643	4643	4643	8446	8447	0	8448	41876	0	0	0																																																												
	2746	푸른시내광전사의폭주	0	0	0	0	0	1	402180	11	1	0	0	0	0	0	400756	0	65112	65112	20001	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2744	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4645	4645	4645	4645	4645	4645	4645	4645	4645	8452	8453	0	8454	41878	0	0	0																																																												
	2747	좁은계곡정찰대장의폭주	0	0	0	0	0	1	402181	12	1	0	0	0	0	0	400756	0	65112	65112	20001	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2744	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4646	4646	4646	4646	4646	4646	4646	4646	4646	8455	8456	0	8457	41879	0	0	0																																																												
	349	올라두의보석	0	0	0	0	0	0	400453	12	1	0	0	2	201	0	400756	0	65112	65112	20001	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2744	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40043	0	0	0	0	1	0	0	0	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20051	3163	3163	3163	3163	3163	3163	3163	3163	3163	209	210	0	211	40051	0	0	0																																																												
	350	오염된보석	0	0	0	0	0	0	400454	12	1	0	0	2	201	0	400756	0	65112	65112	20001	1	10	177	511	1	1	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7026	0	20052	3164	3164	3164	3164	3164	3164	3164	3164	3164	212	213	0	214	40052	0	0	0																																																												
	351	부서진검은에테르	0	0	0	0	0	0	400455	13	1	0	0	2	201	0	400756	0	65112	63821	20004	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40320	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40320	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20053	3165	3165	3165	3165	3165	3165	3165	3165	3165	215	0	0	217	40053	0	0	0																																																												
	356	#1오염된땅의조사관	0	0	0	0	0	1	400460	14	1	0	0	2	201	0	400756	0	63821	65113	20002	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20058	3170	3170	3170	3170	3170	3170	3170	3170	3170	236	237	0	238	40058	0	0	0																																																												
	358	이상한움직임	0	0	0	0	0	1	400462	14	1	0	0	2	201	0	400756	0	65113	65114	20002	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40322	0	0	0	0	1	0	0	0	0	0	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20002	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20060	3172	3172	3172	3172	3172	3172	3172	3172	3172	242	243	0	244	40060	0	0	0																																																												
	2751	가난한연금술사1	0	0	0	0	0	1	402185	14	1	0	0	0	0	0	400756	0	28267	28267	20005	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41428	0	0	0	0	10	0	0	0	0	0	1151	0	0	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	4650	4650	4650	4650	4650	4650	4650	4650	4650	8467	8468	0	8469	41883	0	0	0																																																												
	2752	가난한연금술사2	0	0	0	0	0	1	402186	15	1	0	0	0	0	0	400756	0	28267	28267	20005	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2751	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41428	0	0	0	0	20	0	0	0	0	0	1151	0	0	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	4651	4651	4651	4651	4651	4651	4651	4651	4651	8470	8471	0	8472	41884	0	0	0																																																												
	360	#1연금술사제르니케	0	0	0	0	0	0	400464	15	1	0	0	2	201	0	400756	0	65114	64020	20005	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20062	3174	3174	3174	3174	3174	3174	3174	3174	3174	248	249	0	250	40062	0	0	0																																																												
	361	#2연금술사의부탁	0	0	0	0	0	0	400465	16	1	0	0	2	201	0	400756	0	64020	64020	20005	1	10	177	511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1151	0	0	1154	0	0	0	0	0	0	0	0	0	0	0	20005	20005	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	20063	3175	3175	3175	3175	3175	3175	3175	3175	3175	251	252	0	253	40063	0	0	0																																																												
